"num","smthg","genus","Author","numAgain","family"
9047,NA,"Sautiera","Decne.",NA,"Acanthaceae"
9048,NA,"Schaueria","Nees",NA,"Acanthaceae"
9049,NA,"Schliebenia","Mildbr.",8937,"Acanthaceae"
20537,NA,"Schwabea","Endl.",8977,"Acanthaceae"
9050,NA,"Sciaphyllum","Bremek.",NA,"Acanthaceae"
9051,NA,"Sclerocalyx","Nees",9037,"Acanthaceae"
9052,NA,"Sclerochiton","Harv.",NA,"Acanthaceae"
20515,NA,"Scytanthus","T.Anderson ex Benth.",9093,"Acanthaceae"
9053,NA,"Sebastiano-Schaueria","Nees",NA,"Acanthaceae"
9054,NA,"Semnostachya","Bremek.",9075,"Acanthaceae"
9055,NA,"Semnothyrsus","Bremek.",9075,"Acanthaceae"
9056,NA,"Sericocalyx","Bremek.",9075,"Acanthaceae"
20981,NA,"Sericographis","Nees",8942,"Acanthaceae"
25011,NA,"Simonisia","Nees",8942,"Acanthaceae"
25192,NA,"Sinthroblastes","Bremek.",9075,"Acanthaceae"
9057,NA,"Siphonoglossa","Oerst.",NA,"Acanthaceae"
25012,NA,"Solenochasma","Fenzl",8942,"Acanthaceae"
9058,NA,"Solenoruellia","Baill.",8926,"Acanthaceae"
20501,NA,"Sooia","Pocs",8903,"Acanthaceae"
9059,NA,"Spathacanthus","Baill.",NA,"Acanthaceae"
9060,NA,"Sphacanthus","Benoist",NA,"Acanthaceae"
9061,NA,"Sphinctacanthus","Benth.",NA,"Acanthaceae"
9062,NA,"Spirostigma","Nees",NA,"Acanthaceae"
25193,NA,"Sreemadhavana","Rauschert",8822,"Acanthaceae"
9063,NA,"Standleyacanthus","Leonard",NA,"Acanthaceae"
9064,NA,"Staurogyne","Wall.",NA,"Acanthaceae"
25013,NA,"Staurogynopsis","Mangenot & Ake Assi",9064,"Acanthaceae"
9065,NA,"Steirosanchezia","Lindau",9044,"Acanthaceae"
9066,NA,"Stenandriopsis","S.Moore",NA,"Acanthaceae"
9067,NA,"Stenandrium","Nees",NA,"Acanthaceae"
25195,NA,"Stenoschista","Bremek.",9037,"Acanthaceae"
9068,NA,"Stenosiphonium","Nees",NA,"Acanthaceae"
9069,NA,"Stenostephanus","Nees",NA,"Acanthaceae"
9070,NA,"Stenothyrsus","C.B.Clarke",NA,"Acanthaceae"
17747,NA,"Stephanophysum","Pohl",9037,"Acanthaceae"
9071,NA,"Stethoma","Raf.",8942,"Acanthaceae"
9072,NA,"Streblacanthus","Kuntze",NA,"Acanthaceae"
9073,NA,"Streptosiphon","Mildbr.",NA,"Acanthaceae"
9074,NA,"Strobilacanthus","Griseb.",NA,"Acanthaceae"
9075,NA,"Strobilanthes","Blume",NA,"Acanthaceae"
9076,NA,"Strobilanthopsis","S.Moore",NA,"Acanthaceae"
25014,NA,"Strobilorhachis","Klotzsch",8822,"Acanthaceae"
17369,NA,"Strophacanthus","Lindau",8937,"Acanthaceae"
9077,NA,"Styasasia","S.Moore",NA,"Acanthaceae"
20504,NA,"Stylarthropus","Baill.",9106,"Acanthaceae"
9078,NA,"Suessenguthia","Merxm.",NA,"Acanthaceae"
9079,NA,"Sympagis","(Nees) Bremek.",9075,"Acanthaceae"
9080,NA,"Symplectochilus","Lindau",8818,"Acanthaceae"
25015,NA,"Synandra","Schrad.",8822,"Acanthaceae"
17372,NA,"Synchoriste","Baill.",8949,"Acanthaceae"
20495,NA,"Synnema","Benth.",8933,"Acanthaceae"
9081,NA,"Syringidium","Lindau",8920,"Acanthaceae"
24925,NA,"Tabascina","Baill.",8942,"Acanthaceae"
9082,NA,"Tacoanthus","Baill.",NA,"Acanthaceae"
9083,NA,"Taeniandra","Bremek.",9075,"Acanthaceae"
20540,NA,"Talbotia","S.Moore",8809,"Acanthaceae"
9084,NA,"Tarphochlamys","Bremek.",9075,"Acanthaceae"
9085,NA,"Teliostachya","Nees",NA,"Acanthaceae"
9086,NA,"Tessmanniacanthus","Mildbr.",NA,"Acanthaceae"
9087,NA,"Tetraglochidium","Bremek.",9075,"Acanthaceae"
9088,NA,"Tetragoga","Bremek.",9075,"Acanthaceae"
9089,NA,"Tetragompha","Bremek.",9075,"Acanthaceae"
9090,NA,"Tetramerium","Nees",NA,"Acanthaceae"
25168,NA,"Thalestris","Rizzini",8942,"Acanthaceae"
9091,NA,"Thamnojusticia","Mildbr.",8942,"Acanthaceae"
17371,NA,"Theileamea","Baill.",8862,"Acanthaceae"
9092,NA,"Thelepaepale","Bremek.",9075,"Acanthaceae"
9093,NA,"Thomandersia","Baill.",NA,"Acanthaceae"
9094,NA,"Thunbergia","Retz.",NA,"Acanthaceae"
20541,NA,"Thyrsacanthus","Nees",8986,"Acanthaceae"
9095,NA,"Thysanostigma","J.B.Imlay",NA,"Acanthaceae"
9096,NA,"Tremacanthus","S.Moore",NA,"Acanthaceae"
9097,NA,"Triaenacanthus","Nees",9075,"Acanthaceae"
9098,NA,"Trichacanthus","Zoll. & Moritzi",8834,"Acanthaceae"
9099,NA,"Trichanthera","Kunth",NA,"Acanthaceae"
9100,NA,"Trichocalyx","Balf.f.",NA,"Acanthaceae"
9101,NA,"Trichosanchezia","Mildbr.",NA,"Acanthaceae"
9102,NA,"Trybliocalyx","Lindau",8860,"Acanthaceae"
25016,NA,"Tubiflora","J.F.Gmel.",8899,"Acanthaceae"
20982,NA,"Tyloglossa","Hochst.",8942,"Acanthaceae"
25169,NA,"Ulleria","Bremek.",9037,"Acanthaceae"
9103,NA,"Vavara","Benoist",NA,"Acanthaceae"
9104,NA,"Vindasia","Benoist",NA,"Acanthaceae"
20522,NA,"Volkensiophyton","Lindau",8952,"Acanthaceae"
9105,NA,"Warpuria","Stapf",9014,"Acanthaceae"
9106,NA,"Whitfieldia","Hook.",NA,"Acanthaceae"
9107,NA,"Xantheranthemum","Lindau",NA,"Acanthaceae"
9108,NA,"Xanthostachya","Bremek.",9075,"Acanthaceae"
9109,NA,"Xenacanthus","Bremek.",9075,"Acanthaceae"
9110,NA,"Xerothamnella","C.T.White",NA,"Acanthaceae"
9111,NA,"Yeatesia","Small",NA,"Acanthaceae"
20492,NA,"Zenkerina","Engl.",9064,"Acanthaceae"
9112,NA,"Zygoruellia","Baill.",NA,"Acanthaceae"
2398,NA,"Acer","L.",NA,"Aceraceae"
2399,NA,"Dipteronia","Oliv.",NA,"Aceraceae"
4022,NA,"Acharia","Thunb.",NA,"Achariaceae"
4023,NA,"Ceratiosicyos","Nees",NA,"Achariaceae"
4024,NA,"Guthriea","Bolus",NA,"Achariaceae"
934,NA,"Achatocarpus","Triana",NA,"Achatocarpaceae"
935,NA,"Phaulothamnus","A.Gray",NA,"Achatocarpaceae"
12429,NA,"Acorus","L.",NA,"Acoraceae"
1183,NA,"Actinidia","Lindl.",NA,"Actinidiaceae"
1184,NA,"Clematoclethra","(Franch.) Maxim.",NA,"Actinidiaceae"
1185,NA,"Saurauia","Willd.",NA,"Actinidiaceae"
13498,NA,"Actiniopteris","Link",NA,"Actiniopteridaceae"
21644,"","Adenogramma","Link ex Engl.",13502,"Adiantaceae"
13500,"","Adiantopsis","Fee",NA,"Adiantaceae"
13501,"","Adiantum","L.",NA,"Adiantaceae"
21649,"","Aleuritopteris","Fee",13508,"Adiantaceae"
21651,"","Allosorus","Bernh.",13508,"Adiantaceae"
13502,"","Anogramma","Link",NA,"Adiantaceae"
21650,"","Argyrochosma","(J.Sm.) Windham",13508,"Adiantaceae"
13503,"","Aspidotis","(Nutt. ex Hook.) Copel.",NA,"Adiantaceae"
21629,"","Aspleniopsis","Mett. ex Kuhn",13504,"Adiantaceae"
13504,"","Austrogramme","E.Fourn.",NA,"Adiantaceae"
24122,"","Bakeropteris","Kuntze",13506,"Adiantaceae"
13505,"","Bommeria","E.Fourn.",NA,"Adiantaceae"
21607,"","Botryogramme","Fee",13490,"Adiantaceae"
21630,"","Callogramme","Fee",13527,"Adiantaceae"
21642,"","Calomelanos","(C.Presl) Lindl.",13522,"Adiantaceae"
13506,"","Cassebeera","Kaulf.",NA,"Adiantaceae"
24120,"","Ceratodactylis","J.Sm.",13490,"Adiantaceae"
21641,"","Ceropteris","Link",13522,"Adiantaceae"
13507,"","Cerosora","(Baker) Domin",NA,"Adiantaceae"
13508,"","Cheilanthes","Sw.",NA,"Adiantaceae"
13509,"","Cheiloplecton","Fee",NA,"Adiantaceae"
21658,"","Cheilosoria","Trevis.",13521,"Adiantaceae"
21664,"","Choristosoria","Mett. ex Kuhn",13521,"Adiantaceae"
21652,"","Chrysochosma","(J.Sm.) Kummerle",13508,"Adiantaceae"
21653,"","Cincinalis","Gled. ex Desv.",13508,"Adiantaceae"
21639,"X","Coniodictyogramme","Nakai",13510,"Adiantaceae"
13510,"","Coniogramme","Fee",NA,"Adiantaceae"
21654,"","Cosentinia","Tod.",13508,"Adiantaceae"
21631,"","Craspedodictyum","Copel.",13527,"Adiantaceae"
13489,"","Cryptogramma","R.Br.",NA,"Adiantaceae"
21640,"","Dictyogramme","Fee",13510,"Adiantaceae"
13511,"","Doryopteris","J.Sm.",NA,"Adiantaceae"
21637,"","Dyctiogramme","C.Presl",13510,"Adiantaceae"
22235,"X","Eriosonia","Pic.Serm.",NA,"Adiantaceae"
13512,"","Eriosorus","Fee",NA,"Adiantaceae"
21646,"","Gymnogramma","Desv.",16718,"Adiantaceae"
16718,"","Gymnopteris","Bernh.",NA,"Adiantaceae"
13513,"","Hemionitis","L.",NA,"Adiantaceae"
21663,"","Heteropteris","Fee",13511,"Adiantaceae"
21666,"","Hewardia","J.Sm.",13501,"Adiantaceae"
24121,"","Holttumia","Copel.",13528,"Adiantaceae"
21633,"","Holttumiella","Copel.",13528,"Adiantaceae"
13514,"","Jamesonia","Hook. & Grev.",NA,"Adiantaceae"
25697,"","Leptolepidium","K.H.Hsing & S.K.Wu",13508,"Adiantaceae"
21606,"","Leptostegia","D.Don",13491,"Adiantaceae"
13490,"","Llavea","Lag.",NA,"Adiantaceae"
13515,"","Mildella","Trevis.",NA,"Adiantaceae"
13516,"","Monachosorella","Hayata",22236,"Adiantaceae"
13517,"","Monachosorum","Kunze",NA,"Adiantaceae"
21655,"","Myriopteris","Fee",13508,"Adiantaceae"
13518,"","Negripteris","Pic.Serm.",NA,"Adiantaceae"
13519,"","Nephopteris","Lellinger",NA,"Adiantaceae"
21643,"","Nesoris","Raf.",13522,"Adiantaceae"
21647,"","Neurogramma","Link",16718,"Adiantaceae"
13520,"","Neurosoria","Mett. ex Kuhn",13508,"Adiantaceae"
15949,"","Notholaena","R.Br.",13508,"Adiantaceae"
21638,"","Notogramme","C.Presl",13510,"Adiantaceae"
21656,"","Oeosporangium","Vis.",13508,"Adiantaceae"
13491,"","Onychium","Kaulf.",NA,"Adiantaceae"
25702,"","Ormopteris","J.Sm.",13521,"Adiantaceae"
21648,"","Paraceterach","Copel.",16718,"Adiantaceae"
13521,"","Pellaea","Link",NA,"Adiantaceae"
21659,"","Pellaeopsis","J.Sm.",13521,"Adiantaceae"
25703,"","Pentagramma","Yatsk., Windham & E.Wollenw.",NA,"Adiantaceae"
21608,"","Phorolobus","Desv.",13489,"Adiantaceae"
13522,"","Pityrogramma","Link",NA,"Adiantaceae"
25728,"X","Pityromeria","L.D.Gomez",13522,"Adiantaceae"
21660,"","Platyloma","J.Sm.",13521,"Adiantaceae"
21635,"","Platytaenia","Kuhn",13528,"Adiantaceae"
21657,"","Pomatophytum","M.E.Jones",13508,"Adiantaceae"
21626,"","Psilogramme","Kuhn",13512,"Adiantaceae"
21661,"","Pteridella","Mett. ex Kuhn",13521,"Adiantaceae"
13523,"","Pterozonium","Fee",NA,"Adiantaceae"
22236,"","Ptilopteris","Hance",NA,"Adiantaceae"
13525,"","Saffordia","Maxon",NA,"Adiantaceae"
21645,"","Schizogramma","Link",13513,"Adiantaceae"
21634,"","Schizolepton","Fee",13528,"Adiantaceae"
13526,"","Sinopteris","C.Chr. & Ching",NA,"Adiantaceae"
13527,"","Syngramma","J.Sm.",NA,"Adiantaceae"
21627,"","Syngrammatopsis","Alston",13523,"Adiantaceae"
21662,"","Synochlamys","Fee",13521,"Adiantaceae"
13528,"","Taenitis","Willd. ex Schkuhr",NA,"Adiantaceae"
21632,"","Toxopteris","Trevis.",13527,"Adiantaceae"
13529,"","Trachypteris","Andre ex H.Christ",NA,"Adiantaceae"
21628,"","Trichiogramme","Kuhn",13523,"Adiantaceae"
13530,"","Trismeria","Fee",13522,"Adiantaceae"
21665,"","Tryonella","Pic.Serm.",13511,"Adiantaceae"
4891,NA,"Adoxa","L.",NA,"Adoxaceae"
4892,NA,"Sinadoxa","C.Y.Wu, Z.L.Wu & R.F.Huang",NA,"Adoxaceae"
16738,NA,"Tetradoxa","C.Y.Wu",NA,"Adoxaceae"
20950,NA,"Aegotoxicum","Endl.",10195,"Aextoxicaceae"
20941,NA,"Aegtoxicon","Molina",10195,"Aextoxicaceae"
10195,NA,"Aextoxicon","Ruiz & Pav.",NA,"Aextoxicaceae"
11844,NA,"Agave","L.",NA,"Agavaceae"
11845,NA,"Beschorneria","Kunth",NA,"Agavaceae"
11846,NA,"Bravoa","Lex.",NA,"Agavaceae"
11847,NA,"Clistoyucca","(Engelm.) Trel.",NA,"Agavaceae"
16930,NA,"Cohnia","Kunth",11933,"Agavaceae"
11933,NA,"Cordyline","Comm. ex R.Br.",NA,"Agavaceae"
11849,NA,"Furcraea","Vent.",NA,"Agavaceae"
11850,NA,"Hesperaloe","Engelm.",NA,"Agavaceae"
18856,NA,"Hesperoyucca","Baker",11855,"Agavaceae"
15950,NA,"Manfreda","Salisb.",11844,"Agavaceae"
11851,NA,"Polianthes","L.",NA,"Agavaceae"
11852,NA,"Prochnyanthes","S.Watson",NA,"Agavaceae"
11853,NA,"Pseudobravoa","Rose",NA,"Agavaceae"
16931,NA,"Runyonia","Rose",11844,"Agavaceae"
11854,NA,"Samuela","Trel.",NA,"Agavaceae"
16932,NA,"Sarcoyucca","(Engelm.) Linding.",11855,"Agavaceae"
18855,NA,"Taetsia","Medik.",11933,"Agavaceae"
11855,NA,"Yucca","L.",NA,"Agavaceae"
9669,NA,"Agdestis","Moc. & Sesse ex DC.",NA,"Agdestidaceae"
22171,NA,"Acaulon","N.E.Br.",4274,"Aizoaceae"
4268,NA,"Acrodon","N.E.Br.",NA,"Aizoaceae"
4269,NA,"Acrosanthes","Eckl. & Zeyh.",NA,"Aizoaceae"
4271,NA,"Aethephyllum","N.E.Br.",NA,"Aizoaceae"
22176,NA,"Agnirictus","Schwantes",4400,"Aizoaceae"
22172,NA,"Aistocaulon","Poelln.",4274,"Aizoaceae"
4272,NA,"Aizoanthemum","Dinter ex Friedrich",NA,"Aizoaceae"
4273,NA,"Aizoon","L.",NA,"Aizoaceae"
4274,NA,"Aloinopsis","Schwantes",NA,"Aizoaceae"
4275,NA,"Amoebophyllum","N.E.Br.",16803,"Aizoaceae"
4276,NA,"Amphibolia","L.Bolus ex A.G.J.Herre",NA,"Aizoaceae"
25827,NA,"Ancistrostigma","Fenzl",4406,"Aizoaceae"
4277,NA,"Anisocalyx","L.Bolus",22167,"Aizoaceae"
22192,NA,"Anisostigma","Schinz",4404,"Aizoaceae"
4278,NA,"Antegibbaeum","Schwantes ex C.Weber",NA,"Aizoaceae"
22159,NA,"Antimima","N.E.Br.",NA,"Aizoaceae"
4279,NA,"Apatesia","N.E.Br.",NA,"Aizoaceae"
4280,NA,"Aptenia","N.E.Br.",NA,"Aizoaceae"
4281,NA,"Arenifera","A.G.J.Herre",NA,"Aizoaceae"
22180,NA,"Argeta","N.E.Br.",4323,"Aizoaceae"
4282,NA,"Argyroderma","N.E.Br.",NA,"Aizoaceae"
4283,NA,"Aridaria","N.E.Br.",16803,"Aizoaceae"
4284,NA,"Aspazoma","N.E.Br.",NA,"Aizoaceae"
4285,NA,"Astridia","Dinter",NA,"Aizoaceae"
4286,NA,"Bergeranthus","Schwantes",NA,"Aizoaceae"
14265,NA,"Berrisfordia","L.Bolus",NA,"Aizoaceae"
4287,NA,"Bijlia","N.E.Br.",NA,"Aizoaceae"
22160,NA,"Bolusanthemum","Schwantes",4287,"Aizoaceae"
4288,NA,"Braunsia","Schwantes",NA,"Aizoaceae"
25541,NA,"Brownanthus","Schwantes",NA,"Aizoaceae"
4289,NA,"Calamophyllum","Schwantes",4303,"Aizoaceae"
22154,NA,"Callistigma","Dinter & Schwantes",4347,"Aizoaceae"
4290,NA,"Carpanthea","N.E.Br.",NA,"Aizoaceae"
4291,NA,"Carpobrotus","N.E.Br.",NA,"Aizoaceae"
4292,NA,"Carruanthus","(Schwantes) Schwantes",NA,"Aizoaceae"
4293,NA,"Caryotophora","Leistner",NA,"Aizoaceae"
4294,NA,"Cephalophyllum","(Haw.) N.E.Br.",NA,"Aizoaceae"
4295,NA,"Cerochlamys","N.E.Br.",NA,"Aizoaceae"
4296,NA,"Chasmatophyllum","(Schwantes) Dinter & Schwantes",NA,"Aizoaceae"
4297,NA,"Cheiridopsis","N.E.Br.",NA,"Aizoaceae"
25794,NA,"Circandra","N.E.Br.",NA,"Aizoaceae"
14172,NA,"Cleretum","N.E.Br.",NA,"Aizoaceae"
4299,NA,"Conicosia","N.E.Br.",NA,"Aizoaceae"
4300,NA,"Conophyllum","Schwantes",4351,"Aizoaceae"
4301,NA,"Conophytum","N.E.Br.",NA,"Aizoaceae"
22165,NA,"Corpuscularia","Schwantes",NA,"Aizoaceae"
22185,NA,"Crocanthus","L.Bolus",4345,"Aizoaceae"
22155,NA,"Cryophytum","N.E.Br.",4347,"Aizoaceae"
4303,NA,"Cylindrophyllum","Schwantes",NA,"Aizoaceae"
4304,NA,"Cypselea","Turpin",NA,"Aizoaceae"
4305,NA,"Dactylopsis","N.E.Br.",NA,"Aizoaceae"
22173,NA,"Deilanthe","N.E.Br.",4274,"Aizoaceae"
4306,NA,"Delosperma","N.E.Br.",NA,"Aizoaceae"
25822,NA,"Demidovia","Pall.",4404,"Aizoaceae"
22189,NA,"Depacarpus","N.E.Br.",4349,"Aizoaceae"
22184,NA,"Derenbergia","Schwantes",4301,"Aizoaceae"
22157,NA,"Derenbergiella","Schwantes",4347,"Aizoaceae"
4307,NA,"Dicrocaulon","N.E.Br.",NA,"Aizoaceae"
4308,NA,"Didymaotus","N.E.Br.",NA,"Aizoaceae"
4309,NA,"Dinteranthus","Schwantes",NA,"Aizoaceae"
25820,NA,"Diplochonium","Fenzl",4394,"Aizoaceae"
4310,NA,"Diplosoma","Schwantes",NA,"Aizoaceae"
4311,NA,"Disphyma","N.E.Br.",NA,"Aizoaceae"
4312,NA,"Dorotheanthus","Schwantes",NA,"Aizoaceae"
22178,NA,"Dracophilus","(Schwantes) Dinter & Schwantes",NA,"Aizoaceae"
22167,NA,"Drosanthemopsis","Rauschert",NA,"Aizoaceae"
4313,NA,"Drosanthemum","Schwantes",NA,"Aizoaceae"
4314,NA,"Eberlanzia","Schwantes",NA,"Aizoaceae"
4315,NA,"Ebracteola","Dinter & Schwantes",NA,"Aizoaceae"
20148,NA,"Echinus","L.Bolus",4288,"Aizoaceae"
4316,NA,"Enarganthe","N.E.Br.",NA,"Aizoaceae"
4317,NA,"Erepsia","N.E.Br.",NA,"Aizoaceae"
22163,NA,"Esterhuysenia","L.Bolus",NA,"Aizoaceae"
4318,NA,"Eurystigma","L.Bolus",4347,"Aizoaceae"
4319,NA,"Faucaria","Schwantes",NA,"Aizoaceae"
4320,NA,"Fenestraria","N.E.Br.",NA,"Aizoaceae"
4321,NA,"Frithia","N.E.Br.",NA,"Aizoaceae"
4322,NA,"Galenia","L.",NA,"Aizoaceae"
22156,NA,"Gasoul","Adans.",4347,"Aizoaceae"
4323,NA,"Gibbaeum","Haw.",NA,"Aizoaceae"
4327,NA,"Glottiphyllum","Haw.",NA,"Aizoaceae"
4328,NA,"Gunnia","F.Muell.",22193,"Aizoaceae"
22193,NA,"Gunniopsis","Pax",NA,"Aizoaceae"
25817,NA,"Gymnopoma","N.E.Br.",4395,"Aizoaceae"
16800,NA,"Halenbergia","Dinter",4347,"Aizoaceae"
14834,NA,"Hallianthus","H.E.K.Hartmann",NA,"Aizoaceae"
25814,NA,"Henricia","L.Bolus",4360,"Aizoaceae"
4329,NA,"Hereroa","(Schwantes) Dinter & Schwantes",NA,"Aizoaceae"
4330,NA,"Herrea","Schwantes",4299,"Aizoaceae"
4331,NA,"Herreanthus","Schwantes",NA,"Aizoaceae"
16801,NA,"Hydrodea","N.E.Br.",4347,"Aizoaceae"
22186,NA,"Hymenocyclus","Dinter & Schwantes",4345,"Aizoaceae"
4332,NA,"Hymenogyne","Haw.",NA,"Aizoaceae"
22181,NA,"Imitaria","N.E.Br.",NA,"Aizoaceae"
4334,NA,"Jacobsenia","L.Bolus & Schwantes",NA,"Aizoaceae"
4335,NA,"Jensenobotrya","A.G.J.Herre",NA,"Aizoaceae"
14835,NA,"Jordaaniella","H.E.K.Hartmann",NA,"Aizoaceae"
4336,NA,"Juttadinteria","Schwantes",NA,"Aizoaceae"
4337,NA,"Kensitia","Fedde",4317,"Aizoaceae"
4338,NA,"Khadia","N.E.Br.",NA,"Aizoaceae"
4339,NA,"Lampranthus","N.E.Br.",NA,"Aizoaceae"
4340,NA,"Lapidaria","(Dinter & Schwantes) N.E.Br.",NA,"Aizoaceae"
4341,NA,"Leipoldtia","L.Bolus",NA,"Aizoaceae"
4342,NA,"Lithops","N.E.Br.",NA,"Aizoaceae"
22153,NA,"Litocarpus","L.Bolus",4280,"Aizoaceae"
25821,NA,"Ludolfia","Adans.",4404,"Aizoaceae"
4344,NA,"Machairophyllum","Schwantes",NA,"Aizoaceae"
25810,NA,"Macrocaulon","N.E.Br.",4290,"Aizoaceae"
4345,NA,"Malephora","N.E.Br.",NA,"Aizoaceae"
22190,NA,"Maughania","N.E.Br.",4310,"Aizoaceae"
4346,NA,"Maughaniella","L.Bolus",4310,"Aizoaceae"
22182,NA,"Mentocalyx","N.E.Br.",4323,"Aizoaceae"
4347,NA,"Mesembryanthemum","L.",NA,"Aizoaceae"
4348,NA,"Mestoklema","N.E.Br. ex Glen",NA,"Aizoaceae"
4349,NA,"Meyerophytum","Schwantes",NA,"Aizoaceae"
4350,NA,"Micropterum","Schwantes",14172,"Aizoaceae"
22188,NA,"Mimetophytum","L.Bolus",4351,"Aizoaceae"
4351,NA,"Mitrophyllum","Schwantes",NA,"Aizoaceae"
4353,NA,"Monilaria","Schwantes",NA,"Aizoaceae"
4354,NA,"Mossia","N.E.Br.",NA,"Aizoaceae"
4355,NA,"Muiria","N.E.Br.",NA,"Aizoaceae"
4356,NA,"Namaquanthus","L.Bolus",NA,"Aizoaceae"
22179,NA,"Namibia","(Schwantes) Dinter & Schwantes",NA,"Aizoaceae"
4357,NA,"Nananthus","N.E.Br.",NA,"Aizoaceae"
4358,NA,"Nelia","Schwantes",NA,"Aizoaceae"
4359,NA,"Neogunnia","Pax & K.Hoffm.",22193,"Aizoaceae"
4360,NA,"Neohenricia","L.Bolus",NA,"Aizoaceae"
4361,NA,"Neorhine","Schwantes",4382,"Aizoaceae"
16802,NA,"Nycteranthus","Rothm.",16803,"Aizoaceae"
22158,NA,"Nycterianthemum","Haw.",16803,"Aizoaceae"
4362,NA,"Octopoma","N.E.Br.",NA,"Aizoaceae"
4363,NA,"Odontophorus","N.E.Br.",NA,"Aizoaceae"
4364,NA,"Oophytum","N.E.Br.",NA,"Aizoaceae"
4365,NA,"Ophthalmophyllum","Dinter & Schwantes",NA,"Aizoaceae"
4366,NA,"Opophytum","N.E.Br.",4347,"Aizoaceae"
4367,NA,"Orthopterum","L.Bolus",NA,"Aizoaceae"
4368,NA,"Oscularia","Schwantes",NA,"Aizoaceae"
4369,NA,"Ottosonderia","L.Bolus",NA,"Aizoaceae"
25825,NA,"Papularia","Forssk.",4406,"Aizoaceae"
22177,NA,"Peersia","L.Bolus",4382,"Aizoaceae"
25815,NA,"Pentacoilanthus","Rappa & Camarrone 1953",4347,"Aizoaceae"
25816,NA,"Pentacoilanthus","Rappa & Camarrone 1960",16803,"Aizoaceae"
25540,NA,"Perapentacoilanthus","Rappa & Camarrone",4347,"Aizoaceae"
22161,NA,"Perissolobus","N.E.Br.",4344,"Aizoaceae"
25831,NA,"Pherelobus","Jacobsen",4312,"Aizoaceae"
4371,NA,"Pherolobus","N.E.Br.",4312,"Aizoaceae"
16803,NA,"Phyllobolus","N.E.Br.",NA,"Aizoaceae"
22168,NA,"Piquetia","N.E.Br.",4317,"Aizoaceae"
4372,NA,"Platythyra","N.E.Br.",4280,"Aizoaceae"
4373,NA,"Pleiospilos","N.E.Br.",NA,"Aizoaceae"
4374,NA,"Plinthus","Fenzl",NA,"Aizoaceae"
4376,NA,"Polymita","N.E.Br.",NA,"Aizoaceae"
25826,NA,"Portulacastrum","Juss. ex Medik.",4406,"Aizoaceae"
4377,NA,"Prenia","N.E.Br.",16803,"Aizoaceae"
14173,NA,"Prepodesma","N.E.Br.",4357,"Aizoaceae"
25818,NA,"Psammanthe","Hance",4394,"Aizoaceae"
4378,NA,"Psammophora","Dinter & Schwantes",NA,"Aizoaceae"
25542,NA,"Pseudobrownanthus","Ihlenf. & Bittrich",NA,"Aizoaceae"
4380,NA,"Psilocaulon","N.E.Br.",NA,"Aizoaceae"
25537,NA,"Pteropentacoilanthus","Rappa & Camarrone",4347,"Aizoaceae"
22175,NA,"Punctillaria","N.E.Br.",4373,"Aizoaceae"
25819,NA,"Pyxipoma","Fenzl",4394,"Aizoaceae"
4381,NA,"Rabiea","N.E.Br.",NA,"Aizoaceae"
25811,NA,"Radiana","Raf.",4304,"Aizoaceae"
25824,NA,"Reme","Adans.",4406,"Aizoaceae"
4382,NA,"Rhinephyllum","N.E.Br.",NA,"Aizoaceae"
4383,NA,"Rhombophyllum","(Schwantes) Schwantes",NA,"Aizoaceae"
25812,NA,"Rhopalocyclus","Schwantes",4341,"Aizoaceae"
22183,NA,"Rimaria","N.E.Br.",4323,"Aizoaceae"
22162,NA,"Rimaria","L.Bolus",4409,"Aizoaceae"
22169,NA,"Roodia","N.E.Br.",4282,"Aizoaceae"
4384,NA,"Ruschia","Schwantes",NA,"Aizoaceae"
4385,NA,"Ruschianthemum","Friedrich",NA,"Aizoaceae"
4386,NA,"Ruschianthus","L.Bolus",NA,"Aizoaceae"
4387,NA,"Saphesia","N.E.Br.",NA,"Aizoaceae"
4388,NA,"Sarcozona","J.M.Black",4291,"Aizoaceae"
4389,NA,"Sceletium","N.E.Br.",16803,"Aizoaceae"
16799,NA,"Schickia","Tischer",4347,"Aizoaceae"
4390,NA,"Schlechteranthus","Schwantes",NA,"Aizoaceae"
22166,NA,"Schonlandia","L.Bolus",22165,"Aizoaceae"
25813,NA,"Schwantesia","L.Bolus",4351,"Aizoaceae"
4391,NA,"Schwantesia","Dinter",NA,"Aizoaceae"
4392,NA,"Scopelogena","L.Bolus",NA,"Aizoaceae"
4393,NA,"Semnanthe","N.E.Br.",4317,"Aizoaceae"
4394,NA,"Sesuvium","L.",NA,"Aizoaceae"
25205,NA,"Sineoperculum","Van Jaarsv.",4312,"Aizoaceae"
4395,NA,"Skiatophytum","L.Bolus",NA,"Aizoaceae"
4396,NA,"Smicrostigma","N.E.Br.",NA,"Aizoaceae"
4397,NA,"Sphalmanthus","N.E.Br.",16803,"Aizoaceae"
4398,NA,"Stayneria","L.Bolus",NA,"Aizoaceae"
22170,NA,"Sterropetalum","N.E.Br.",4358,"Aizoaceae"
22187,NA,"Stigmatocarpum","L.Bolus",4312,"Aizoaceae"
4399,NA,"Stoeberia","Dinter & Schwantes",NA,"Aizoaceae"
4400,NA,"Stomatium","Schwantes",NA,"Aizoaceae"
4402,NA,"Synaptophyllum","N.E.Br.",NA,"Aizoaceae"
